indice_california_housing,Ingreso mediano (decenas de miles de USD),Edad mediana de las viviendas (años),Habitaciones promedio por hogar,Dormitorios promedio por hogar,Población del bloque censal,Ocupantes promedio por hogar,Latitud,Longitud,valor_real,Regresión lineal,Regresión polinomial (grado 2),Regresión log-lineal,Árbol de decisión
9845,3.1977,31.0,3.6412213740458017,0.9414758269720102,704.0,1.7913486005089059,36.58,-121.9,2.893,2.5064246836994823,2.893961547670139,2.403829212029187,3.2665631250000007
10385,6.4114,15.0,7.52755905511811,1.0498687664041995,2529.0,3.3188976377952755,33.6,-117.65,2.787,2.796985996833668,2.8007231781785418,2.65968669803865,2.8781515151515156
10885,4.2708,15.0,5.146302250803859,1.0884244372990353,1510.0,2.427652733118971,33.7,-117.92,1.617,2.2407446373688966,2.337202492215615,2.0911779348960247,2.0204405504587157
11096,5.6163,27.0,6.515669515669516,1.0056980056980056,1140.0,3.247863247863248,33.83,-117.87,2.31,2.649066295919552,2.6026043040356357,2.442757009158744,2.5369416788321173
9571,1.9135,16.0,4.833333333333333,1.1136363636363635,380.0,2.878787878787879,37.36,-120.61,0.875,0.8820853140279639,0.9399256962087124,0.9898155163043105,0.8206028708133976
5222,1.5427,28.0,4.487394957983193,1.2079831932773109,1799.0,3.7794117647058822,33.95,-118.25,0.957,1.3508426913940066,1.0916445406242858,1.3721836969131855,1.168242424242424
15607,6.2152,13.0,5.546052631578948,1.0328947368421053,918.0,6.0394736842105265,32.79,-116.66,2.406,2.8249173666767633,2.2201572597114696,2.6136767019322598,1.841
6814,3.3512,32.0,4.224308300395257,1.0484189723320159,2812.0,2.7786561264822134,34.1,-118.07,2.141,1.9690877675022729,2.04505050251938,1.7992453034100562,2.0675079006772012
3485,8.1125,16.0,7.399166666666667,1.0325,3468.0,2.89,34.28,-118.55,4.286,3.6766676443066895,3.8507488661042615,3.7530834488160183,4.088347826086957
9877,1.3897,38.0,3.5522388059701493,1.0746268656716418,191.0,2.8507462686567164,36.61,-121.85,1.25,1.8415666791188605,1.7874016953584346,1.7788324849468569,1.3131571428571425
18786,2.1875,16.0,5.49171270718232,1.022099447513812,495.0,2.734806629834254,40.44,-122.42,0.764,0.3444670806653649,0.965797501595081,0.6214285829686486,0.8601019387755103
17198,5.5073,6.0,4.749585406301824,1.064676616915423,1404.0,2.328358208955224,34.45,-119.75,2.638,3.2177459861892506,3.675606600305903,3.281269278973287,3.033091818181818
20125,2.7,45.0,4.639769452449568,1.1700288184438041,1148.0,3.30835734870317,34.41,-118.8,1.204,2.0353086975866646,2.098127201385453,1.8551501398775976,2.0373124999999996
19818,3.0156,32.0,4.885906040268456,0.912751677852349,461.0,3.0939597315436242,36.57,-119.3,1.091,1.1309081273245276,0.9783420150382995,1.0801203967337578,0.7265511811023622
3912,3.1106,18.0,4.5796875,1.0328125,3161.0,2.46953125,34.19,-118.55,1.706,1.8397285813734885,1.791368450705942,1.7769819918764487,2.0675079006772012
17825,5.34,9.0,4.69471488178025,1.0952712100139081,4240.0,2.9485396383866482,37.4,-121.88,2.574,2.880049644355464,3.1366693930699565,2.7716483218053,3.0211829032258066
17639,5.6427,26.0,7.020560747663551,1.033644859813084,1408.0,2.6317757009345795,37.28,-121.9,3.2,2.9119966236498795,2.9616965471912073,2.791596276492418,3.2490572357723586
14015,3.0726,52.0,5.233830845771144,1.1890547263681592,381.0,1.8955223880597014,32.75,-117.17,2.896,2.2086433844434,2.682896705562796,1.9966863334837965,3.796715714285714
15397,6.2079,12.0,6.2322097378277155,0.9737827715355806,2106.0,2.6292134831460676,33.24,-117.2,3.073,2.7359155701697473,2.716787026310672,2.5686160386421193,2.866333333333333
10428,6.2871,26.0,7.009174311926605,1.073394495412844,607.0,2.7844036697247705,33.45,-117.64,3.255,2.994953051566794,3.090254265644944,2.8253057537216866,3.263828857142857
19766,1.7566,25.0,5.093117408906883,1.0991902834008098,1266.0,2.562753036437247,40.03,-122.1,0.584,0.3805509968683354,0.6791367922087967,0.6342211052629312,0.6606528099173556
13925,1.7083,41.0,5.139240506329114,1.0632911392405062,375.0,2.3734177215189876,34.83,-114.59,0.485,-0.5910847565069934,-0.038624477896528564,0.12212533791340384,0.6143611111111112
9942,1.8942,45.0,4.861111111111111,0.9166666666666666,225.0,3.125,38.17,-122.23,2.167,1.3597694128446332,0.9748685243196386,1.3136635003817148,1.138411764705883
13933,2.7663,29.0,7.787162162162162,1.7618243243243243,1569.0,2.6503378378378377,34.25,-117.31,0.979,1.4071900671098276,1.4737292451756419,1.3025232231621113,1.1158461538461537
1097,4.712,20.0,6.265,1.015,1705.0,2.841666666666667,39.66,-121.77,1.586,1.4578148839968792,1.3652095515600473,1.256022555525874,1.7884230769230764
2115,2.3006,23.0,5.0817460317460315,1.0873015873015872,3573.0,2.835714285714286,36.76,-119.72,0.69,0.9321247706878524,0.8434949947499577,1.0152582012142002,0.656358695652174
1493,6.7061,23.0,7.4969939879759515,1.0040080160320641,1339.0,2.6833667334669338,37.94,-122.01,3.223,3.0485824303504447,2.9582811150661694,2.8694942875633584,3.4001707317073167
18466,6.8773,18.0,6.570539419087137,0.991701244813278,1414.0,2.933609958506224,37.11,-121.75,4.677,3.4160187846336862,3.4226355176310435,3.4009236881922362,3.4001707317073167
15030,3.4659,31.0,5.144288577154309,1.0160320641282565,1198.0,2.400801603206413,32.78,-117.02,1.63,1.9753486939424363,2.0115119167433195,1.8409919014091898,2.0391428571428567
17923,4.6328,30.0,5.064766839378239,1.005181347150259,999.0,2.588082901554404,37.35,-121.97,2.871,2.718639130160847,2.7497659247937385,2.538264769021348,2.684588697916666
2334,1.4913,32.0,4.901785714285714,1.0089285714285714,726.0,3.2410714285714284,36.83,-119.69,0.546,0.5792985590659787,0.4616298941214445,0.7845164909615403,0.5282911392405063
5216,0.8527,43.0,3.432900432900433,1.0173160173160174,736.0,3.186147186147186,33.94,-118.25,0.904,1.1762920799672534,0.9237673784264551,1.2211290747017771,1.4554117647058822
6241,3.2413,31.0,5.062374245472837,1.0583501006036218,2194.0,4.414486921529175,34.06,-117.97,1.555,1.7833852941907495,1.4608054344604193,1.6548099223841293,1.6980914893617025
4629,2.2708,18.0,2.5711354309165526,1.1087551299589604,3296.0,2.2544459644322847,34.07,-118.3,1.75,1.7125393740905217,2.223406076131412,1.6348269049698319,2.704666781609195
18177,8.6155,17.0,7.527272727272727,1.010909090909091,797.0,2.898181818181818,37.36,-122.0,4.112,4.088092333574878,4.027678973085193,4.3443766962706185,3.9668722580645164
5059,3.5486,35.0,5.041388518024032,0.9786381842456608,1583.0,2.1134846461949266,34.01,-118.35,3.321,2.0954750268095137,2.197865821433092,1.9425150414723151,2.835598712121211
7547,3.2798,45.0,5.173387096774194,1.0201612903225807,1025.0,4.133064516129032,33.92,-118.2,1.412,2.05508984982926,1.824283950173396,1.8753558043398892,1.2967894736842103
563,4.9489,45.0,6.102739726027397,1.0616438356164384,384.0,2.6301369863013697,37.75,-122.24,2.471,2.8728252594607615,2.9452811776958336,2.643998863166819,2.23
6421,2.5625,30.0,4.949367088607595,1.1962025316455696,1988.0,4.194092827004219,34.14,-117.99,1.53,1.5672814015810899,1.320793449128528,1.4815536371399758,1.593
4496,3.1654,34.0,3.8379310344827586,1.0793103448275863,928.0,3.2,34.05,-118.22,1.55,2.065398087937384,2.072290077182495,1.8685896043189607,1.6980914893617025
13015,3.2321,11.0,7.0414673046252,1.1531100478468899,1520.0,2.4242424242424243,38.71,-121.19,3.908,0.8678058396768593,1.252214655021952,0.9520000782862374,1.380823182711198
19959,2.8365,21.0,5.975728155339806,0.9902912621359223,609.0,2.9563106796116503,36.25,-119.32,0.9,1.0131006100527844,1.0641401254624159,1.065870240623084,0.8590416666666669
3921,4.0789,35.0,5.640198511166253,1.0173697270471465,1431.0,3.5508684863523574,34.2,-118.56,1.967,2.296450442119552,2.2133516718164095,2.123125276972497,1.7495862068965513
12414,3.0673,22.0,4.425742574257426,0.9504950495049505,830.0,4.108910891089109,33.75,-116.21,0.682,0.9824983915348353,0.7419448792263579,0.9922122048304067,0.9443571428571428
4046,11.2979,24.0,8.321969696969697,1.0132575757575757,1443.0,2.7329545454545454,34.13,-118.49,5.00001,5.096408163745451,5.0212735494718395,6.0962159750941085,4.999921329113908
5236,2.3333,36.0,3.6754966887417218,1.0165562913907285,1417.0,4.69205298013245,33.94,-118.23,0.921,1.726650955520566,1.3741685677571613,1.6195613810573612,1.3590212765957446
16757,3.0546,33.0,2.922576447625244,1.0299284320104098,3477.0,2.262199089134678,37.7,-122.48,2.979,2.3936593069717516,2.9406100549775624,2.2311204044362345,2.7640000000000002
10761,9.802,8.0,6.918032786885246,1.1475409836065573,375.0,2.0491803278688523,33.62,-117.87,5.00001,4.4977228142114125,4.0321403687485216,4.944670535499156,4.474127083333335
19071,5.795,22.0,7.139720558882235,1.1037924151696608,1371.0,2.7365269461077846,38.32,-122.53,3.323,2.8180309013560696,2.695253380243945,2.6309559066003825,2.811
18914,5.5138,7.0,6.9498644986449865,1.1111111111111112,2824.0,3.8265582655826558,38.15,-122.22,1.711,2.505267323729824,2.347227252888416,2.352797156855105,2.184285714285714
3482,4.3047,27.0,4.295345104333868,1.0465489566613162,2661.0,4.271268057784912,34.3,-118.45,1.521,2.4139466319341336,2.365724179441392,2.2109071225519794,1.782850000000001
16038,2.9688,39.0,5.579207920792079,1.0272277227722773,1388.0,3.4356435643564356,37.72,-122.46,2.32,2.066800751626662,1.7655920873740945,1.9425354353098903,2.2708571428571425
19485,0.9336,10.0,3.6627450980392156,1.0196078431372548,401.0,1.572549019607843,37.66,-120.98,1.271,0.4939039525342199,0.8883297008342699,0.7854273393601579,1.1636896551724139
9658,1.6607,18.0,5.125,0.9375,104.0,3.25,37.37,-120.67,0.875,0.6352749296390043,0.6906185259954583,0.8625253346937143,0.8206028708133976
7107,4.6,34.0,5.332258064516129,0.9419354838709677,1003.0,3.235483870967742,33.89,-118.01,2.034,2.3930080412803636,2.318822077163299,2.177385630301509,1.782850000000001
18656,2.7587,15.0,4.8951890034364265,1.147766323024055,1546.0,2.656357388316151,36.97,-121.97,2.286,2.022661407287756,1.895697340016226,1.9747449547295863,1.6771111111111112
7278,2.2969,47.0,4.284722222222222,1.125,754.0,5.236111111111111,33.98,-118.25,1.167,1.8183910082868553,1.335442813551057,1.662185868533622,1.3590212765957446
17798,12.3292,29.0,7.916666666666667,1.0555555555555556,244.0,3.388888888888889,37.38,-121.81,4.167,5.766562333617191,4.604438085298419,7.474970465195092,4.999921329113908
8538,5.3169,34.0,3.8383838383838382,0.8787878787878788,723.0,3.6515151515151514,33.89,-118.36,2.276,3.0003379797578993,2.985899412188951,2.803944056841367,2.20485294117647
15293,6.5338,13.0,6.6265664160401005,1.0576441102756893,1197.0,3.0,33.1,-117.28,2.679,3.002910184312862,3.024293550090901,2.872071905750213,3.109866666666667
18884,2.1411,52.0,4.456582633053221,1.0420168067226891,817.0,2.288515406162465,38.1,-122.25,0.972,1.726479989664772,1.6675882715180004,1.5606350258229575,1.138411764705883
6641,2.3654,49.0,4.686046511627907,1.1569767441860466,698.0,4.058139534883721,34.15,-118.15,1.375,1.733655558534967,1.4494837938009857,1.5691566445486353,1.168242424242424
4388,2.3913,35.0,3.875,1.2331081081081081,1016.0,3.4324324324324325,34.08,-118.27,1.988,1.8517709553855877,1.8841649581102393,1.6927699684595168,2.1658684868421063
19854,1.9342,32.0,4.89957264957265,0.9957264957264957,1538.0,3.286324786324786,36.39,-119.31,0.686,0.7860424604994953,0.5844398041888035,0.9054146930048252,0.5950161290322581
18247,3.5045,30.0,3.791946308724832,1.0738255033557047,932.0,2.0850111856823266,37.39,-122.07,3.525,2.451615116262415,2.6692960713138776,2.2600958085583387,2.30386
4914,2.148,46.0,4.273838630806846,1.0464547677261613,1707.0,4.17359413202934,34.0,-118.27,1.038,1.6837798154077779,1.4033276367860565,1.5766823668649503,1.1610000000000003
1901,2.7457,17.0,11.183266932270916,2.1075697211155378,675.0,2.689243027888446,38.88,-119.99,1.078,0.35358171736332156,1.204767841317144,0.5874011685592488,1.2190833333333335
13017,4.3214,28.0,6.4146868250539955,1.0172786177105833,1379.0,2.978401727861771,38.7,-121.2,1.317,1.4996478076666486,1.33962678892076,1.3091803978006387,1.6465507246376807
15907,4.2212,52.0,4.506696428571429,0.9330357142857143,999.0,2.2299107142857144,37.74,-122.42,2.713,2.792933415075077,3.124857655718885,2.559906698830133,3.425966666666667
13570,4.0481,52.0,6.57421875,1.0390625,646.0,2.5234375,34.14,-117.29,0.973,1.8293403269644168,1.7006826134199735,1.575336663795059,2.342923076923076
9466,1.9213,52.0,4.508823529411765,0.9882352941176471,754.0,2.2176470588235295,39.44,-123.8,0.95,1.689403343998425,1.4926469070966548,1.5521804634449454,0.7766740740740745
19151,1.6033,14.0,4.641791044776119,1.1014925373134328,493.0,1.471641791044776,38.35,-122.7,0.675,1.233157093787869,1.153684361062876,1.2986611345535621,1.7327142857142857
5826,4.7986,52.0,6.5038167938931295,1.0572519083969465,746.0,2.8473282442748094,34.19,-118.3,3.261,2.6047084110877545,2.777076799253666,2.339559812242853,4.875003333333333
13915,2.6111,13.0,6.372469635627531,1.3475033738191633,4166.0,2.8110661268556005,34.15,-116.09,0.656,0.5389765757426361,0.9014702256695388,0.7552268872626717,1.1158461538461537
10559,5.0686,19.0,5.973737373737373,0.9939393939393939,1639.0,3.311111111111111,33.62,-117.7,2.256,2.3963474125324145,2.3140899998942044,2.2255137977908785,2.1734680851063817
14366,4.1806,44.0,6.470046082949309,1.055299539170507,513.0,2.3640552995391704,32.74,-117.23,2.638,2.3990775376746836,2.6813018319916955,2.2207955577923557,3.2580940654205603
5477,4.45,46.0,5.320359281437126,1.0838323353293413,896.0,2.682634730538922,34.0,-118.45,3.483,2.7018121558658414,3.0188113819051585,2.476074748160244,2.974310344827586
8981,3.2708,33.0,4.4319066147859925,1.1634241245136188,734.0,2.8560311284046693,34.0,-118.42,3.25,2.2049243174349646,2.3422592216191798,2.020147232211359,2.0675079006772012
4954,1.6851,46.0,4.948660714285714,1.0915178571428572,1227.0,2.7388392857142856,34.02,-118.31,1.088,1.4431439068201453,1.2747824458887043,1.4094539273814664,1.168242424242424
15757,4.445,52.0,5.534591194968553,1.150943396226415,742.0,2.3333333333333335,37.77,-122.43,4.0,2.9291369499012823,3.2869060384791053,2.6985510109992346,4.5428706666666665
11735,2.4273,27.0,4.846262341325811,1.0648801128349787,1568.0,2.211565585331453,38.9,-121.08,1.384,0.7371076675828951,0.8673361237009982,0.8193263113349398,1.5538000000000003
3210,2.2333,36.0,5.952941176470588,1.1254901960784314,749.0,2.937254901960784,36.32,-119.63,0.61,1.1018613661764696,0.9050559652695358,1.1126168248553912,0.8249843750000002
16950,7.7743,27.0,6.799373040752351,0.9561128526645768,905.0,2.8369905956112853,37.53,-122.35,4.531,3.9351928831697562,4.047073133744519,4.104679521174321,4.580190625
8632,9.3399,36.0,8.251336898395722,1.1443850267379678,474.0,2.53475935828877,33.88,-118.4,5.00001,4.514576246539374,4.869879030947792,4.96265843129364,4.9815094117647085
5207,2.875,40.0,4.468822170900693,1.0646651270207852,1616.0,3.7321016166281753,33.92,-118.29,1.202,1.9858353567171103,1.8970024564946972,1.8332106401262327,1.417333333333333
8591,5.0299,40.0,5.815384615384615,0.9384615384615385,371.0,2.853846153846154,33.89,-118.36,3.292,2.7363638652184887,2.9261172462234653,2.5401810448972024,2.684588697916666
8198,3.7826,5.0,4.363207547169812,1.1709905660377358,1657.0,1.9540094339622642,33.79,-118.15,1.963,2.149037465134998,2.458409336686704,2.0341383783065994,2.041710526315789
11903,2.6895,30.0,5.091379310344828,1.2120689655172414,1406.0,2.424137931034483,33.97,-117.38,1.5,1.433400877017827,1.4144937320058923,1.342739540500304,0.9443571428571428
6512,3.1042,37.0,4.508264462809917,1.1115702479338843,905.0,3.739669421487603,34.07,-118.03,1.52,1.9170516285807442,1.7185523540734007,1.7279625067093471,1.6980914893617025
474,1.9327,52.0,4.564044943820225,1.0112359550561798,958.0,2.152808988764045,37.86,-122.28,1.699,1.7095714661660777,1.6553886267687514,1.5817727541766042,1.138411764705883
10199,1.4803,10.0,3.062350119904077,1.170263788968825,730.0,1.750599520383693,33.87,-117.93,1.375,1.1981309961116082,1.5826938860037192,1.253597824507278,2.4546666666666663
7723,4.675,33.0,6.06043956043956,1.0796703296703296,973.0,2.673076923076923,33.94,-118.12,2.83,2.4637613461519976,2.53577881241387,2.2555214073450647,2.684588697916666
14816,5.1386,42.0,6.01779359430605,1.0177935943060499,761.0,2.7081850533807827,32.7,-117.18,4.045,2.829249724303839,3.1425366867796782,2.64291815681559,2.184833333333333
14733,5.3441,21.0,7.005,1.03,1620.0,2.7,32.81,-117.01,1.935,2.483434675260359,2.5352302081607014,2.337919954032569,2.184833333333333
14657,5.25,25.0,5.552816901408451,0.9366197183098591,611.0,2.1514084507042255,32.78,-117.15,2.051,2.663364477828625,2.878358598326944,2.494844220550214,4.645886470588235
12988,4.4489,16.0,5.966549295774648,1.051056338028169,1674.0,2.9471830985915495,38.69,-121.27,1.456,1.5559502743931088,1.4717716613264862,1.3698466157519142,1.6465507246376807
20565,2.4167,22.0,5.93886462882096,1.2314410480349345,808.0,3.5283842794759823,38.65,-121.7,2.25,1.0501745190083622,0.9224146488408314,1.0680194388680153,1.138411764705883
19296,3.8846,40.0,5.647887323943662,0.9929577464788732,1054.0,2.4741784037558685,38.4,-122.82,2.159,2.3268576985975336,2.2353517720774754,2.121629701907713,1.7754074074074069
4475,3.2279,39.0,4.396648044692737,1.011173184357542,731.0,4.083798882681564,34.08,-118.17,1.585,1.98280153887116,1.7052436478989257,1.7921430976549289,1.6980914893617025
1290,3.6118,34.0,5.459363957597173,1.047703180212014,1588.0,2.8056537102473498,38.0,-121.79,1.247,1.9311815603019404,1.7291800525441101,1.7313309615425436,1.380823182711198
12425,1.6557,10.0,3.8623024830699775,1.1264108352144468,1896.0,4.279909706546276,33.64,-116.15,0.654,0.4570987837714755,0.6011797906495349,0.7295261188598932,0.801
20450,5.2206,6.0,5.749529190207157,1.0677966101694916,3246.0,3.056497175141243,34.28,-118.91,2.802,2.6689816234869794,2.754134821586213,2.6069635790513925,2.3002857142857143
7149,2.4612,45.0,4.370473537604457,1.0,1203.0,3.350974930362117,34.03,-118.14,1.805,1.7012303081441669,1.5289754452214819,1.572988733997787,1.9871230769230763
13449,3.8531,21.0,5.030555555555556,0.9263888888888889,2503.0,3.4763888888888888,34.08,-117.4,1.054,1.6082926980163093,1.3530411279722072,1.4915560555340392,1.1472068965517244
5226,0.9298,36.0,3.6761619190404797,1.1004497751124438,2664.0,3.9940029985007497,33.93,-118.25,1.0,1.1753571317272122,0.8054301282589389,1.2482938686752258,1.1610000000000003
15021,2.7006,17.0,4.499388004895961,1.039779681762546,3331.0,2.0385556915544676,32.79,-117.03,1.663,1.5910546700273736,1.4994564885701989,1.582437774030594,1.4235
17353,5.0286,30.0,6.184375,1.06875,999.0,3.121875,34.89,-120.43,1.58,3.170831081109956,3.606822054900692,3.215540793581721,1.6969999999999996
18169,3.9038,21.0,3.5863570391872277,0.9825834542815675,1486.0,2.1567489114658924,37.36,-122.02,2.438,2.486681891461357,2.641631035357434,2.320373123887026,2.9370703488372105
